Order Date,Customer ID,City,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
8/5/2012,AA-10375,Salem,Oregon,Office Supplies,Art,5.248,2,0.2,0.5904
15-04-2013,KT-16465,Glendale,Arizona,Furniture,Chairs,933.536,4,0.2,105.0228
15-04-2013,KT-16465,Glendale,Arizona,Office Supplies,Storage,42.976,4,0.2,4.2976
14-12-2012,MM-18280,Columbus,Georgia,Office Supplies,Binders,3.76,2,0,1.8048
3/12/2011,NG-18430,Oklahoma City,Oklahoma,Technology,Phones,479.96,4,0,134.3888
25-11-2011,LW-16825,Brentwood,California,Office Supplies,Appliances,320.88,6,0,93.0552
25-11-2011,LW-16825,Brentwood,California,Furniture,Furnishings,23.88,3,0,10.5072
25-11-2011,LW-16825,Brentwood,California,Office Supplies,Paper,26.76,4,0,12.3096
26-07-2013,CB-12415,Columbus,Ohio,Technology,Copiers,1439.976,4,0.4,191.9968
9/11/2012,AS-10090,Springfield,Missouri,Office Supplies,Binders,17.22,3,0,7.9212
9/11/2012,AS-10090,Springfield,Missouri,Furniture,Tables,1024.38,7,0,215.1198
9/11/2012,AS-10090,Springfield,Missouri,Office Supplies,Envelopes,26.22,3,0,12.3234
9/11/2012,AS-10090,Springfield,Missouri,Office Supplies,Paper,17.34,3,0,8.4966
25-02-2014,CB-12415,Philadelphia,Pennsylvania,Office Supplies,Binders,4.956,4,0.7,-3.7996
26-06-2014,ML-17755,Springfield,Oregon,Office Supplies,Labels,71.04,6,0.2,26.64
26-06-2014,ML-17755,Springfield,Oregon,Office Supplies,Art,5.344,2,0.2,0.7348
26-06-2014,ML-17755,Springfield,Oregon,Office Supplies,Fasteners,11.304,3,0.2,-2.1195
3/12/2014,JS-16030,Houston,Texas,Office Supplies,Appliances,294.62,5,0.8,-766.012
3/12/2014,JS-16030,Houston,Texas,Furniture,Furnishings,8.752,4,0.6,-3.7196
7/2/2011,ND-18460,Chesapeake,Virginia,Office Supplies,Labels,15,4,0,7.2
7/2/2011,ND-18460,Chesapeake,Virginia,Technology,Phones,161.61,1,0,42.0186
7/2/2011,ND-18460,Chesapeake,Virginia,Technology,Phones,144.95,5,0,42.0355
12/4/2014,LW-17215,Pasadena,California,Technology,Accessories,199.95,5,0,21.9945
12/4/2014,LW-17215,Pasadena,California,Office Supplies,Art,41.86,7,0,14.2324
26-12-2014,JW-15955,Louisville,Kentucky,Office Supplies,Storage,95.94,3,0,9.594
26-12-2014,JW-15955,Louisville,Kentucky,Furniture,Chairs,304.45,5,0,76.1125
12/4/2014,SC-20050,Lubbock,Texas,Office Supplies,Binders,11.364,3,0.8,-17.046
31-12-2011,RW-19630,Columbia,Missouri,Office Supplies,Art,29.68,7,0,11.5752
31-12-2011,RW-19630,Columbia,Missouri,Technology,Accessories,47.53,7,0,16.1602
4/8/2014,CM-12190,Chicago,Illinois,Furniture,Bookcases,183.372,2,0.3,-36.6744
15-11-2011,JF-15190,Johnson City,Tennessee,Office Supplies,Art,4.224,3,0.2,0.4752
15-11-2011,JF-15190,Johnson City,Tennessee,Office Supplies,Appliances,333.056,2,0.2,29.1424
15-11-2011,JF-15190,Johnson City,Tennessee,Office Supplies,Paper,24.896,4,0.2,7.78
11/12/2012,SC-20800,Houston,Texas,Technology,Accessories,159.984,2,0.2,35.9964
11/12/2012,SC-20800,Houston,Texas,Office Supplies,Storage,46.344,3,0.2,4.6344
19-09-2013,AM-10705,Auburn,Alabama,Furniture,Chairs,350.98,1,0,84.2352
19-09-2013,AM-10705,Auburn,Alabama,Office Supplies,Paper,13.08,2,0,6.0168
19-09-2013,AM-10705,Auburn,Alabama,Office Supplies,Storage,900.08,4,0,117.0104
19-03-2012,BK-11260,San Bernardino,California,Office Supplies,Binders,17.568,2,0.2,6.3684
19-03-2012,BK-11260,San Bernardino,California,Office Supplies,Labels,14.62,2,0,6.8714
19-03-2012,BK-11260,San Bernardino,California,Office Supplies,Supplies,33.36,4,0,8.6736
19-03-2012,BK-11260,San Bernardino,California,Office Supplies,Paper,40.14,6,0,19.6686
20-09-2013,RH-19510,Providence,Rhode Island,Office Supplies,Storage,1606.23,9,0,481.869
20-09-2013,RH-19510,Providence,Rhode Island,Office Supplies,Paper,17.04,3,0,7.668
20-09-2013,RH-19510,Providence,Rhode Island,Office Supplies,Binders,49.53,3,0,23.7744
20-09-2013,RH-19510,Providence,Rhode Island,Furniture,Chairs,872.32,4,0,244.2496
21-08-2014,GM-14500,Fresno,California,Office Supplies,Binders,239.12,5,0.2,77.714
13-03-2012,MC-17275,Seattle,Washington,Furniture,Bookcases,141.96,2,0,39.7488
9/9/2013,VM-21685,Lancaster,California,Office Supplies,Binders,33.024,2,0.2,11.5584
9/9/2013,VM-21685,Lancaster,California,Office Supplies,Binders,67.136,4,0.2,23.4976
26-11-2012,GP-14740,Leominster,Massachusetts,Office Supplies,Binders,14.73,3,0,6.9231
26-11-2012,GP-14740,Leominster,Massachusetts,Office Supplies,Storage,104.9,5,0,25.176
26-11-2012,GP-14740,Leominster,Massachusetts,Office Supplies,Binders,61.04,4,0,30.52
26-11-2012,GP-14740,Leominster,Massachusetts,Office Supplies,Paper,10.95,3,0,5.1465
10/12/2013,GB-14530,Fort Worth,Texas,Office Supplies,Paper,9.392,2,0.2,3.2872
10/12/2013,GB-14530,Fort Worth,Texas,Office Supplies,Art,9.328,1,0.2,0.8162
26-09-2014,CT-11995,Rochester,Minnesota,Office Supplies,Binders,8.26,2,0,3.8822
26-09-2014,CT-11995,Rochester,Minnesota,Furniture,Chairs,269.97,3,0,51.2943
23-01-2012,CW-11905,Bozeman,Montana,Office Supplies,Paper,29.04,3,0,13.9392
23-01-2012,CW-11905,Bozeman,Montana,Office Supplies,Labels,14.62,2,0,6.8714
18-06-2012,SN-20560,Peoria,Arizona,Office Supplies,Paper,11.952,3,0.2,4.3326
18-06-2012,SN-20560,Peoria,Arizona,Office Supplies,Binders,4.536,7,0.7,-3.3264
18-06-2012,SN-20560,Peoria,Arizona,Office Supplies,Binders,9.156,2,0.7,-6.104
18-06-2012,SN-20560,Peoria,Arizona,Furniture,Furnishings,75.36,5,0.2,20.724
2/10/2012,EB-13705,San Diego,California,Office Supplies,Binders,57.504,6,0.2,20.1264
19-11-2014,JW-15220,Lakewood,Ohio,Office Supplies,Art,38.864,7,0.2,7.7728
17-08-2011,KB-16585,Houston,Texas,Office Supplies,Paper,15.552,3,0.2,5.4432
18-07-2013,MC-17590,Perth Amboy,New Jersey,Office Supplies,Appliances,162.64,2,0,45.5392
18-07-2013,MC-17590,Perth Amboy,New Jersey,Technology,Phones,597,3,0,280.59
18-07-2013,MC-17590,Perth Amboy,New Jersey,Office Supplies,Paper,55.48,1,0,26.6304
11/7/2012,CK-12595,Philadelphia,Pennsylvania,Furniture,Furnishings,289.8,7,0.2,36.225
11/7/2012,CK-12595,Philadelphia,Pennsylvania,Office Supplies,Binders,2.502,3,0.7,-2.0016
11/7/2012,CK-12595,Philadelphia,Pennsylvania,Office Supplies,Binders,6.48,4,0.7,-4.752
11/7/2012,CK-12595,Philadelphia,Pennsylvania,Furniture,Chairs,341.488,8,0.3,-73.176
11/7/2012,CK-12595,Philadelphia,Pennsylvania,Office Supplies,Art,11.12,5,0.2,0.834
11/7/2012,CK-12595,Philadelphia,Pennsylvania,Furniture,Furnishings,25.344,6,0.2,3.4848
2/12/2013,RD-19480,Richmond,Indiana,Furniture,Furnishings,17.31,3,0,5.193
23-12-2014,TP-21130,Detroit,Michigan,Technology,Accessories,199.95,5,0,63.984
23-12-2014,TP-21130,Detroit,Michigan,Furniture,Chairs,1586.69,7,0,412.5394
23-12-2014,TP-21130,Detroit,Michigan,Technology,Accessories,84.99,1,0,30.5964
23-12-2014,TP-21130,Detroit,Michigan,Furniture,Tables,411.8,2,0,70.006
31-10-2011,GG-14650,Los Angeles,California,Office Supplies,Fasteners,11.34,3,0,5.2164
31-10-2011,GG-14650,Los Angeles,California,Office Supplies,Storage,80.3,5,0,20.878
31-10-2011,GG-14650,Los Angeles,California,Office Supplies,Binders,15.968,2,0.2,5.3892
31-10-2011,GG-14650,Los Angeles,California,Office Supplies,Paper,64.74,13,0,30.4278
31-10-2011,GG-14650,Los Angeles,California,Office Supplies,Binders,19.296,3,0.2,6.03
31-10-2011,GG-14650,Los Angeles,California,Office Supplies,Storage,405.64,4,0,12.1692
31-10-2011,GG-14650,Los Angeles,California,Furniture,Chairs,146.352,3,0.2,-9.147
31-10-2011,GG-14650,Los Angeles,California,Technology,Accessories,251.91,9,0,47.8629
31-10-2011,GG-14650,Los Angeles,California,Office Supplies,Art,12.39,3,0,3.717
13-04-2012,ZC-21910,Pomona,California,Technology,Accessories,199.96,4,0,69.986
13-04-2012,ZC-21910,Pomona,California,Furniture,Tables,710.832,3,0.2,-97.7394
22-07-2013,CC-12610,Philadelphia,Pennsylvania,Office Supplies,Binders,1.941,1,0.7,-1.294
21-11-2014,KA-16525,Ontario,California,Furniture,Chairs,283.92,5,0.2,-46.137
27-11-2013,TC-20980,Seattle,Washington,Office Supplies,Binders,7.312,2,0.2,2.5592
8/11/2014,DB-13270,Brentwood,California,Technology,Accessories,59.97,3,0,13.7931
8/11/2014,DB-13270,Brentwood,California,Technology,Phones,761.544,7,0.2,66.6351
1/12/2011,TR-21325,San Francisco,California,Furniture,Furnishings,58.2,3,0,28.518
13-09-2014,BF-11080,Baltimore,Maryland,Office Supplies,Paper,39.9,5,0,19.95
13-09-2014,BF-11080,Baltimore,Maryland,Office Supplies,Appliances,90.86,7,0,26.3494
13-09-2014,BF-11080,Baltimore,Maryland,Office Supplies,Paper,94.85,5,0,45.528
24-12-2012,MS-17365,Phoenix,Arizona,Office Supplies,Paper,106.232,7,0.2,37.1812
24-12-2012,MS-17365,Phoenix,Arizona,Technology,Phones,111.984,2,0.2,11.1984
24-12-2012,MS-17365,Phoenix,Arizona,Furniture,Furnishings,7.712,2,0.2,1.7352
24-02-2014,CK-12595,Los Angeles,California,Office Supplies,Paper,37.44,6,0,16.848
23-11-2011,ED-13885,Houston,Texas,Office Supplies,Labels,23.68,2,0.2,8.88
24-06-2013,IM-15070,New York City,New York,Office Supplies,Labels,122.12,4,0,56.1752
24-06-2013,IM-15070,New York City,New York,Office Supplies,Labels,18.45,5,0,8.6715
24-06-2013,IM-15070,New York City,New York,Office Supplies,Storage,324.9,5,0,38.988
24-06-2013,IM-15070,New York City,New York,Office Supplies,Paper,146.73,3,0,68.9631
24-06-2013,IM-15070,New York City,New York,Office Supplies,Fasteners,3.96,2,0,1.4652
26-10-2012,MY-17380,Rancho Cucamonga,California,Office Supplies,Labels,5.76,2,0,2.6496
16-07-2014,MM-17260,Wilmington,Delaware,Office Supplies,Binders,26.55,3,0,13.0095
16-07-2014,MM-17260,Wilmington,Delaware,Furniture,Tables,310.443,3,0.3,-48.7839
17-11-2011,MP-17470,Moorhead,Minnesota,Furniture,Chairs,479.9,5,0,81.583
13-04-2012,AW-10840,Farmington,New Mexico,Office Supplies,Supplies,12.88,1,0,0.3864
25-11-2012,SF-20065,Wilmington,North Carolina,Office Supplies,Art,13.12,5,0.2,1.476
16-05-2013,SN-20710,Jackson,Mississippi,Office Supplies,Binders,511.84,8,0,240.5648
16-05-2013,SN-20710,Jackson,Mississippi,Office Supplies,Art,91.96,4,0,25.7488
16-05-2013,SN-20710,Jackson,Mississippi,Office Supplies,Art,8.34,3,0,2.1684
8/9/2014,RD-19900,Portland,Oregon,Office Supplies,Storage,37.68,3,0.2,2.355
8/9/2014,RD-19900,Portland,Oregon,Technology,Accessories,279.944,7,0.2,80.4839
10/3/2011,KT-16480,Denver,Colorado,Office Supplies,Storage,636.408,3,0.2,-15.9102
10/3/2011,KT-16480,Denver,Colorado,Office Supplies,Art,83.168,4,0.2,9.3564
18-07-2011,AH-10120,Tucson,Arizona,Furniture,Chairs,259.136,4,0.2,-25.9136
25-03-2014,BM-11650,New York City,New York,Office Supplies,Paper,221.92,4,0,106.5216
25-03-2014,BM-11650,New York City,New York,Technology,Accessories,26,2,0,11.7
30-09-2011,BW-11200,Boynton Beach,Florida,Office Supplies,Paper,15.552,3,0.2,5.4432
26-09-2011,HG-14965,Mesquite,Texas,Office Supplies,Binders,0.876,1,0.8,-1.4016
31-10-2012,SG-20080,Redlands,California,Office Supplies,Paper,19.98,1,0,9.3906
31-10-2012,SG-20080,Redlands,California,Office Supplies,Binders,398.352,3,0.2,124.485
31-10-2012,SG-20080,Redlands,California,Office Supplies,Art,5.04,3,0,1.26
31-10-2012,SG-20080,Redlands,California,Office Supplies,Fasteners,17.45,5,0,8.027
31-10-2012,SG-20080,Redlands,California,Furniture,Chairs,323.136,4,0.2,20.196
31-10-2012,SG-20080,Redlands,California,Office Supplies,Supplies,29.7,3,0,8.019
31-10-2012,SG-20080,Redlands,California,Technology,Phones,1295.84,4,0.2,145.782
31-10-2012,SG-20080,Redlands,California,Office Supplies,Storage,46.84,2,0,12.6468
31-10-2012,SG-20080,Redlands,California,Furniture,Bookcases,425.833,1,0.15,20.0392
12/10/2012,RK-19300,Rochester,New York,Furniture,Tables,209.67,1,0.4,-13.978
20-09-2013,SW-20245,Stockton,California,Office Supplies,Paper,159.88,7,0,73.5448
14-04-2014,RW-19630,Seattle,Washington,Office Supplies,Paper,5.28,1,0,2.376
14-04-2014,RW-19630,Seattle,Washington,Office Supplies,Binders,895.92,5,0.2,302.373
8/1/2014,TS-21085,Ormond Beach,Florida,Office Supplies,Binders,2.808,3,0.7,-1.9656
10/11/2014,JB-15400,Sunnyvale,California,Furniture,Chairs,215.976,3,0.2,-2.6997
23-09-2014,EH-14005,Lansing,Michigan,Furniture,Bookcases,241.96,2,0,41.1332
23-09-2014,EH-14005,Lansing,Michigan,Office Supplies,Labels,27.72,9,0,13.3056
2/12/2014,EH-14005,Philadelphia,Pennsylvania,Office Supplies,Envelopes,104.68,5,0.2,35.3295
2/12/2014,EH-14005,Philadelphia,Pennsylvania,Technology,Phones,62.958,7,0.4,9.4437
23-06-2011,BS-11665,Philadelphia,Pennsylvania,Technology,Accessories,86.376,3,0.2,1.0797
4/10/2012,JK-16120,Philadelphia,Pennsylvania,Furniture,Furnishings,64.944,3,0.2,6.4944
4/10/2012,JK-16120,Philadelphia,Pennsylvania,Office Supplies,Paper,20.736,4,0.2,7.2576
20-05-2011,RF-19345,Dover,New Hampshire,Office Supplies,Appliances,33.28,4,0,9.3184
20-05-2011,RF-19345,Dover,New Hampshire,Office Supplies,Art,38.52,9,0,11.9412
20-05-2011,RF-19345,Dover,New Hampshire,Furniture,Furnishings,139.86,7,0,60.1398
20-11-2012,DL-12865,New York City,New York,Office Supplies,Paper,19.65,3,0,9.039
30-11-2012,WB-21850,Philadelphia,Pennsylvania,Office Supplies,Binders,152.991,3,0.7,-122.3928
30-11-2012,WB-21850,Philadelphia,Pennsylvania,Office Supplies,Fasteners,10.584,7,0.2,-2.3814
30-11-2012,WB-21850,Philadelphia,Pennsylvania,Technology,Phones,94.92,4,0.4,15.82
31-12-2012,TB-21625,Grand Prairie,Texas,Furniture,Furnishings,14.76,5,0.6,-11.439
31-12-2012,TB-21625,Grand Prairie,Texas,Office Supplies,Binders,3.656,4,0.8,-5.8496
17-11-2014,CB-12415,New York City,New York,Office Supplies,Paper,146.82,3,0,73.41
6/6/2011,GT-14635,Long Beach,New York,Office Supplies,Binders,149.544,9,0.2,50.4711
6/6/2011,GT-14635,Long Beach,New York,Office Supplies,Supplies,17.14,2,0,4.4564
6/6/2011,GT-14635,Long Beach,New York,Furniture,Tables,991.764,3,0.4,-347.1174
2/9/2013,DK-13225,Philadelphia,Pennsylvania,Office Supplies,Paper,30.48,6,0.2,9.906
2/9/2013,DK-13225,Philadelphia,Pennsylvania,Technology,Phones,23.988,2,0.4,-4.7976
2/9/2013,DK-13225,Philadelphia,Pennsylvania,Office Supplies,Fasteners,16.688,7,0.2,5.4236
26-06-2013,TS-21160,York,Pennsylvania,Furniture,Chairs,422.058,3,0.3,-18.0882
26-06-2013,TS-21160,York,Pennsylvania,Office Supplies,Binders,38.088,4,0.7,-27.9312
26-06-2013,TS-21160,York,Pennsylvania,Office Supplies,Storage,254.352,6,0.2,-50.8704
12/12/2011,WB-21850,Concord,California,Furniture,Furnishings,43.31,1,0,4.331
1/4/2014,DO-13435,New York City,New York,Technology,Phones,84.95,5,0,22.087
20-11-2014,AF-10870,College Station,Texas,Furniture,Chairs,233.058,3,0.3,-53.2704
24-11-2011,RB-19435,Saint Louis,Missouri,Technology,Accessories,111.79,7,0,43.5981
22-11-2012,AR-10540,Quincy,Massachusetts,Office Supplies,Paper,14.94,3,0,7.0218
15-07-2013,DR-12880,New York City,New York,Office Supplies,Binders,14.16,2,0.2,5.133
1/5/2013,BF-11170,Dallas,Texas,Furniture,Furnishings,22.608,3,0.6,-10.1736
26-07-2013,LB-16735,Los Angeles,California,Office Supplies,Fasteners,21.48,6,0,10.74
22-06-2011,DV-13465,Minneapolis,Minnesota,Office Supplies,Storage,501.81,3,0,0
22-06-2011,DV-13465,Minneapolis,Minnesota,Office Supplies,Storage,161.94,3,0,9.7164
22-10-2014,NK-18490,Deltona,Florida,Office Supplies,Art,17.856,4,0.2,2.0088
4/9/2013,CS-11950,Chicago,Illinois,Office Supplies,Binders,8.808,3,0.8,-14.9736
15-05-2013,LH-17155,Cincinnati,Ohio,Furniture,Furnishings,79.384,1,0.2,29.769
7/1/2013,DW-13480,Oakland,California,Office Supplies,Art,34.58,1,0,10.0282
14-03-2014,KF-16285,Manteca,California,Office Supplies,Paper,314.55,3,0,150.984
14-10-2013,HA-14920,Laredo,Texas,Technology,Accessories,191.976,3,0.2,23.997
14-10-2013,HA-14920,Laredo,Texas,Office Supplies,Paper,8.288,2,0.2,3.0044
14-10-2013,HA-14920,Laredo,Texas,Furniture,Furnishings,139.92,5,0.6,-150.414
14-10-2013,HA-14920,Laredo,Texas,Office Supplies,Art,15.872,1,0.2,1.1904
14-10-2013,HA-14920,Laredo,Texas,Office Supplies,Binders,6.286,7,0.8,-11.0005
28-01-2014,JH-15820,Kent,Ohio,Office Supplies,Art,14.016,3,0.2,1.752
28-01-2014,JH-15820,Kent,Ohio,Technology,Accessories,71.976,3,0.2,-8.997
28-01-2014,JH-15820,Kent,Ohio,Technology,Phones,107.982,3,0.4,-26.9955
20-11-2014,LC-16930,San Angelo,Texas,Furniture,Chairs,305.312,2,0.3,-8.7232
1/8/2011,IL-15100,San Francisco,California,Office Supplies,Binders,19.752,3,0.2,6.9132
31-07-2013,LS-16975,Houston,Texas,Office Supplies,Binders,9.264,3,0.8,-13.896
30-07-2012,CC-12610,Houston,Texas,Office Supplies,Storage,61.792,4,0.2,6.1792
16-10-2013,PB-18805,Salt Lake City,Utah,Office Supplies,Paper,45.68,2,0,21.0128
16-10-2013,PB-18805,Salt Lake City,Utah,Office Supplies,Paper,60.12,9,0,28.8576
16-10-2013,PB-18805,Salt Lake City,Utah,Office Supplies,Binders,41.72,5,0.2,13.0375
16-10-2013,PB-18805,Salt Lake City,Utah,Office Supplies,Paper,71.6,8,0,32.936
8/5/2013,CJ-12010,New York City,New York,Office Supplies,Binders,85.232,7,0.2,30.8966
8/5/2013,CJ-12010,New York City,New York,Office Supplies,Labels,44.4,3,0,22.2
8/5/2013,CJ-12010,New York City,New York,Furniture,Chairs,442.764,4,0.1,59.0352
8/5/2013,CJ-12010,New York City,New York,Technology,Machines,3999.95,5,0,1159.9855
8/5/2013,CJ-12010,New York City,New York,Technology,Accessories,199.95,5,0,21.9945
8/5/2013,CJ-12010,New York City,New York,Furniture,Furnishings,63.68,8,0,28.0192
2/8/2014,HK-14890,Salinas,California,Office Supplies,Binders,54.896,2,0.2,18.5274
15-07-2013,RH-19600,Huntsville,Alabama,Technology,Accessories,29,2,0,7.25
11/8/2014,IL-15100,Columbus,Indiana,Office Supplies,Envelopes,70.08,6,0,35.04
11/8/2014,IL-15100,Columbus,Indiana,Furniture,Furnishings,121.3,2,0,25.473
11/8/2014,IL-15100,Columbus,Indiana,Technology,Phones,1454.49,9,0,378.1674
26-06-2013,AS-10240,Los Angeles,California,Office Supplies,Appliances,60.81,3,0,17.0268
11/12/2013,AP-10915,Seattle,Washington,Office Supplies,Binders,153.552,3,0.2,51.8238
11/12/2013,AP-10915,Seattle,Washington,Office Supplies,Appliances,65.34,3,0,22.869
11/12/2013,AP-10915,Seattle,Washington,Office Supplies,Paper,123.92,4,0,55.764
11/12/2013,AP-10915,Seattle,Washington,Office Supplies,Appliances,35.1,3,0,12.285
11/12/2013,AP-10915,Seattle,Washington,Technology,Accessories,44.75,5,0,8.5025
2/12/2013,AG-10390,Knoxville,Tennessee,Office Supplies,Art,4.704,2,0.2,0.4116
28-11-2011,BF-11080,Montgomery,Alabama,Office Supplies,Art,14.67,3,0,3.9609
28-03-2012,CK-12205,Philadelphia,Pennsylvania,Office Supplies,Paper,15.552,3,0.2,5.4432
28-03-2012,CK-12205,Philadelphia,Pennsylvania,Office Supplies,Paper,5.232,1,0.2,1.7004
1/6/2011,LT-17110,Little Rock,Arkansas,Furniture,Furnishings,22.2,6,0,9.102
1/6/2011,LT-17110,Little Rock,Arkansas,Technology,Phones,881.93,7,0,229.3018
6/9/2012,BT-11305,Seattle,Washington,Office Supplies,Binders,6.096,2,0.2,2.1336
6/9/2012,BT-11305,Seattle,Washington,Furniture,Furnishings,191.82,3,0,74.8098
29-06-2012,SC-20725,Lancaster,Pennsylvania,Furniture,Furnishings,20.104,1,0.2,1.7591
11/9/2013,CG-12040,Bristol,Tennessee,Office Supplies,Art,67.56,3,0.2,8.445
14-07-2011,AW-10930,Aurora,Illinois,Office Supplies,Binders,29.932,7,0.8,-46.3946
14-07-2011,AW-10930,Aurora,Illinois,Technology,Phones,38.272,4,0.2,3.8272
22-08-2012,RB-19705,New York City,New York,Office Supplies,Art,16.52,4,0,7.5992
14-11-2011,ML-17410,Fairfield,Connecticut,Technology,Phones,832.93,7,0,233.2204
14-11-2011,ML-17410,Fairfield,Connecticut,Office Supplies,Binders,43.8,10,0,21.024
28-11-2013,VB-21745,Lincoln Park,Michigan,Office Supplies,Appliances,167.292,6,0.1,29.7408
22-11-2014,SW-20275,New York City,New York,Furniture,Furnishings,27.42,1,0,11.2422
2/10/2014,NS-18505,San Jose,California,Office Supplies,Binders,1.44,1,0.2,0.504
2/10/2014,NS-18505,San Jose,California,Office Supplies,Binders,61.776,13,0.2,20.8494
2/10/2014,NS-18505,San Jose,California,Office Supplies,Appliances,241.96,2,0,60.49
2/10/2014,NS-18505,San Jose,California,Furniture,Chairs,108.608,4,0.2,9.5032
20-09-2011,DB-13555,Jacksonville,Florida,Office Supplies,Art,2.816,2,0.2,0.9856
29-07-2014,MH-17620,San Francisco,California,Office Supplies,Binders,9.984,4,0.2,3.6192
29-07-2014,MH-17620,San Francisco,California,Office Supplies,Storage,14.98,1,0,4.1944
29-07-2014,MH-17620,San Francisco,California,Technology,Phones,1145.6,4,0.2,100.24
6/12/2012,DK-13375,Marion,Ohio,Technology,Phones,485.94,2,0.4,-89.089
6/12/2012,DK-13375,Marion,Ohio,Office Supplies,Art,37.376,8,0.2,4.672
6/12/2012,DK-13375,Marion,Ohio,Furniture,Chairs,70.686,1,0.3,-24.2352
1/8/2014,EA-14035,Philadelphia,Pennsylvania,Office Supplies,Paper,54.816,3,0.2,17.8152
20-03-2013,BT-11440,Littleton,Colorado,Furniture,Bookcases,72.294,1,0.7,-98.8018
30-07-2014,LA-16780,Austin,Texas,Office Supplies,Fasteners,2.896,2,0.2,0.4706
30-07-2014,LA-16780,Austin,Texas,Technology,Phones,124.792,1,0.2,15.599
2/10/2013,GM-14680,New York City,New York,Furniture,Tables,330.588,1,0.4,-115.7058
31-03-2011,AA-10315,San Francisco,California,Office Supplies,Binders,673.568,2,0.2,252.588
31-03-2011,AA-10315,San Francisco,California,Office Supplies,Appliances,52.98,2,0,14.8344
27-06-2014,DB-13405,La Porte,Indiana,Furniture,Furnishings,526.45,5,0,31.587
10/7/2014,JH-15820,Chicago,Illinois,Office Supplies,Storage,228.92,5,0.2,14.3075
14-12-2012,DJ-13630,Portland,Oregon,Technology,Phones,319.968,4,0.2,35.9964
6/12/2014,QJ-19255,Burlington,Vermont,Technology,Accessories,205.03,7,0,67.6599
